Date,Open,High,Low,Close,Volume,Symbol,Daily_Return,MA_7,MA_20,MA_50,MA_200,EMA_20,Volatility_20,BB_Upper,BB_Lower,BB_Width,Price_Range,Vol_MA_20,Vol_Ratio,RSI,Momentum_10,Momentum_30,Year,Month,Quarter,DayOfWeek,Golden_Cross,Death_Cross,Next_Day_Return,Price_Up
2019-12-06,408.97,414.83,401.09,404.3,10314153,NFLX,2.3622047244094446,386.2785714285714,385.56550000000004,419.1564,491.57464999999996,391.8743727430409,2.558530051828702,419.37764386325796,351.7533561367421,67.62428772651583,13.740000000000009,16399355.85,0.6289364713065849,60.92119467434328,45.210000000000036,-14.379999999999995,2019,12,4,4,0,0,-1.7041800643086802,0
2019-12-09,400.21,408.54,391.47,397.41,12750576,NFLX,-1.7041800643086802,389.36571428571426,384.7205,417.6236,491.1199,392.4015753389418,2.5568403674130287,416.2774843632646,353.16351563673544,63.11396872652915,17.069999999999993,16015340.45,0.796147671028748,63.802524967024674,18.160000000000025,-24.939999999999998,2019,12,4,0,0,0,-0.23653154173272073,0
2019-12-10,399.84,406.29,391.48,396.47,23399762,NFLX,-0.23653154173272073,391.58,383.778,416.06219999999996,490.76739999999995,392.7890443542807,2.5549312154111457,412.4841728919638,355.07182710803625,57.41234578392755,14.810000000000002,16026259.85,1.4600887679978558,68.68850796226796,13.730000000000018,-27.569999999999993,2019,12,4,1,0,0,3.7278987060811675,1
2019-12-11,408.71,419.41,399.31,411.25,16283643,NFLX,3.7278987060811675,396.68285714285713,383.95300000000003,414.7792,490.5381,394.547230606254,2.6684930699813294,413.3097968279589,354.59620317204116,58.71359365591775,20.100000000000023,15718779.2,1.0359356024289723,70.77811435062473,27.589999999999975,-21.25,2019,12,4,2,0,0,-1.5343465045592697,0
2019-12-12,409.41,415.7,404.38,404.94,23384156,NFLX,-1.5343465045592697,400.82714285714286,384.12,413.46020000000004,490.36895000000004,395.5370181675632,2.6693139682248255,413.93392115664926,354.30607884335075,59.627842313298515,11.319999999999993,15863943.95,1.4740442902283453,72.1091715691002,29.139999999999986,-42.670000000000016,2019,12,4,3,0,0,3.820319059613775,1
2019-12-13,417.35,425.01,413.6,420.41,23377416,NFLX,3.820319059613775,404.25000000000006,385.7135,412.4764,490.29175,397.9058735801762,2.673847554073053,419.64462173364353,351.7823782663565,67.86224346728704,11.409999999999968,15798370.35,1.479735914660337,70.78787878787878,39.44,-36.44,2019,12,4,4,0,0,1.396256035774579,1
2019-12-16,430.9,441.24,418.55,426.28,20336247,NFLX,1.396256035774579,408.72285714285715,388.02650000000006,411.56080000000003,490.2407,400.60817133444516,2.6083002558236323,426.34648366934874,349.70651633065137,76.63996733869737,22.689999999999998,16180455.95,1.256840169575073,71.47366344446635,50.75,-11.360000000000014,2019,12,4,0,0,0,-1.3911044383972837,0
2019-12-17,425.34,431.29,415.75,420.35,5701243,NFLX,-1.3911044383972837,411.0157142857143,390.63849999999996,410.89560000000006,490.0771,402.48834549306946,2.5037171456064566,430.3391993309507,350.93780066904924,79.40139866190145,15.54000000000002,15345563.7,0.3715238561096325,67.24316195131124,44.420000000000016,-4.279999999999973,2019,12,4,1,0,0,1.2323064113238802,1
2019-12-18,427.69,434.33,416.01,425.53,19590189,NFLX,1.2323064113238802,415.03285714285715,393.934,410.6164,489.92064999999997,404.6827887794438,2.40347864177059,433.73549238141254,354.1325076185875,79.60298476282503,18.319999999999993,15506635.65,1.2633423162941215,73.9755086298332,29.079999999999984,7.419999999999959,2019,12,4,2,0,0,1.9810589147651214,1
2019-12-19,438.97,441.73,433.17,433.96,8444003,NFLX,1.9810589147651214,420.3885714285715,397.2645,410.3758,489.81489999999997,407.47109460997297,2.3990577180784194,438.80910201807575,355.71989798192425,83.0892040361515,8.560000000000002,15749137.05,0.5361565508759097,74.76862671777135,38.98999999999995,16.299999999999955,2019,12,4,3,0,0,1.2097889206378554,1
2019-12-20,439.95,446.99,430.08,439.21,24212944,NFLX,1.2097889206378554,424.3828571428572,401.2705,410.2206,489.69145,410.4938475042612,2.2848575282498658,442.76736886093215,359.7736311390679,82.99373772186425,16.910000000000025,15718289.3,1.5404312478203337,79.81831803708565,34.90999999999997,17.489999999999952,2019,12,4,4,0,0,-3.5996448168302164,0
2019-12-23,420.95,429.63,416.98,423.4,9542155,NFLX,-3.5996448168302164,427.02,403.478,409.7992,489.5993500000001,411.7230048848078,2.2417574256229416,444.7391817571705,362.2168182428295,82.52236351434101,12.649999999999977,15267256.05,0.6250078579117038,69.42466650298718,25.989999999999952,9.089999999999975,2019,12,4,0,0,0,-1.750118091639108,0
2019-12-24,415.36,418.25,407.42,415.99,10165371,NFLX,-1.750118091639108,426.3885714285714,405.1405,409.23980000000006,489.4564,412.12938537196897,2.2989541227236536,445.5541810993292,364.72681890067076,80.82736219865842,10.829999999999984,14819758.35,0.6859336542420748,58.956729006233985,19.519999999999982,0.6700000000000159,2019,12,4,1,0,0,-0.694728238659581,0
2019-12-25,414.03,415.03,409.88,413.1,23912770,NFLX,-0.694728238659581,424.5057142857143,406.6125,408.56879999999995,489.2589,412.2218248603529,2.312743419471942,445.85967294543417,367.36532705456585,78.49434589086832,5.149999999999977,15751278.2,1.5181479049744675,58.20436238573628,1.8500000000000227,5.350000000000023,2019,12,4,2,0,0,-0.31469377874606685,0
2019-12-26,407.58,418.19,404.99,411.8,15727850,NFLX,-0.31469377874606685,423.2842857142858,408.4125,407.9918,489.12615,412.1816510641288,2.247886106425519,444.9157594795299,371.9092405204701,73.0065189590598,13.199999999999989,15406802.3,1.0208380489181716,53.65996486433731,6.860000000000014,10.199999999999989,2019,12,4,3,0,0,1.2141816415735862,1
2019-12-27,418.02,426.1,413.11,416.8,5988088,NFLX,1.2141816415735862,422.03714285714284,410.204,407.67939999999993,488.96085000000005,412.62149381992606,2.2447944385172036,444.4857664594063,375.9222335405937,68.5635329188126,12.990000000000009,15179813.1,0.3944770571648211,59.64005170527992,-3.6100000000000136,28.25999999999999,2019,12,4,4,0,0,0.24232245681381492,1
2019-12-30,422.63,428.36,413.52,417.81,17843441,NFLX,0.24232245681381492,419.72999999999996,412.31800000000004,407.3636,488.7814,413.1156372656474,2.2009492275539135,442.5750486611395,382.0609513388606,60.51409732227887,14.840000000000032,15794457.55,1.1297280038591764,60.602146263910974,-8.46999999999997,37.79000000000002,2019,12,4,0,0,0,-3.0803475263875946,0
2019-12-31,401.93,407.55,400.49,404.94,3979907,NFLX,-3.0803475263875946,414.83428571428567,413.7685,406.9906,488.55595,412.3370051451096,2.345914275233983,439.05357800011797,388.48342199988207,50.5701560002359,7.060000000000002,15381411.3,0.2587478432489482,46.80441608427023,-15.410000000000025,36.829999999999984,2019,12,4,1,0,0,0.6889909616239587,1
2020-01-01,410.59,417.57,398.3,407.73,19991184,NFLX,0.6889909616239587,412.5957142857143,414.3325,406.611,488.3107,411.8982427503372,2.0249070278996104,438.46813940466575,390.1968605953342,48.271278809331534,19.269999999999982,15272472.95,1.3089683684789242,51.4651822287575,-17.799999999999955,48.110000000000014,2020,1,1,2,0,0,1.194417874573861,1
2020-01-02,416.64,417.86,405.56,412.6,15971300,NFLX,1.194417874573861,412.1114285714286,415.21400000000006,406.6616,487.97315,411.96507677411466,2.0335088462344113,437.59617091202784,392.83182908797227,44.76434182405558,12.300000000000011,15545819.9,1.0273694216668494,45.384706299491775,-21.359999999999957,45.25,2020,1,1,3,0,0,1.0857973824527356,1
2020-01-03,421.52,426.41,409.14,417.08,21678953,NFLX,1.0857973824527356,412.68,415.85299999999995,406.6296,487.64585,412.4522123194371,1.9827357132985108,437.64516479182765,394.06083520817225,43.5843295836554,17.27000000000004,16114059.9,1.3453439502232456,44.47248257630377,-22.129999999999995,57.99000000000001,2020,1,1,4,0,0,2.232185671813558,1
2020-01-06,431.09,433.22,425.84,426.39,16561102,NFLX,2.232185671813558,414.7642857142857,417.302,406.7104,487.34934999999996,413.7796206699669,1.9818171845245363,437.7427215857408,396.86127841425923,40.88144317148158,7.380000000000052,16304586.2,1.0157327390498263,53.48729792147804,2.990000000000009,47.139999999999986,2020,1,1,0,0,0,1.6885949482867701,1
2020-01-07,433.82,436.17,426.8,433.59,24762464,NFLX,1.6885949482867701,417.1628571428572,419.158,406.9014000000001,487.11080000000004,415.6663234633034,1.9974361484505287,438.3363415121411,399.97965848785896,38.35668302428212,9.370000000000005,16372721.3,1.5124220064748797,54.54750620627398,17.599999999999966,50.849999999999966,2020,1,1,1,0,0,0.8694849973477359,1
2020-01-08,442.37,444.96,434.11,437.36,16779190,NFLX,0.8694849973477359,419.95571428571424,420.4635,406.9986,486.9336,417.7323878953697,1.8485825417622799,440.88939406658824,400.0376059334118,40.851788133176456,10.849999999999966,16397498.65,1.023277413107151,52.02477370176277,24.25999999999999,53.69999999999999,2020,1,1,2,0,0,-0.2926650813974807,0
2020-01-09,438.77,443.28,432.34,436.08,19773349,NFLX,-0.2926650813974807,424.4042857142857,422.02049999999997,406.76800000000003,486.70424999999994,419.47977952438214,1.8031594347895417,442.21008822338945,401.8309117766105,40.379176446778956,10.939999999999998,16216958.3,1.2193007242301412,48.04350543817977,24.279999999999973,60.27999999999997,2020,1,1,3,0,0,-3.7860025683360887,0
2020-01-10,416.16,420.51,407.88,419.57,22079959,NFLX,-3.7860025683360887,426.0957142857143,421.9785,406.0224,486.43519999999995,419.48837195063146,1.8425380227753758,442.18568191760244,401.77131808239756,40.41436383520488,12.629999999999995,16152085.45,1.3670036026214807,47.62671954393358,2.769999999999982,38.599999999999966,2020,1,1,4,0,0,0.8079700645899246,1
2020-01-13,422.73,427.42,414.58,422.96,24365372,NFLX,0.8079700645899246,427.57571428571424,421.8125,405.7288,486.17685000000006,419.81900319342844,1.823781191268714,441.9252232576932,401.6997767423068,40.22544651538635,12.840000000000032,16353541.7,1.489914077756013,54.54545454545452,5.149999999999977,47.43000000000001,2020,1,1,0,0,0,0.3215434083601254,1
2020-01-14,426.55,432.21,416.58,424.32,19649919,NFLX,0.3215434083601254,428.61,422.0110000000001,405.72259999999994,485.94775000000004,420.2476695559591,1.7961669514252818,442.1413038384926,401.88069616150756,40.260607676985046,15.629999999999995,17050975.5,1.1524219831293523,57.46606334841626,19.379999999999995,48.389999999999986,2020,1,1,1,0,0,0.46427224736049766,1
2020-01-15,423.71,431.66,417.29,426.29,3985461,NFLX,0.46427224736049766,428.5957142857143,422.049,405.88620000000003,485.70120000000003,420.82312959824867,1.7779588055689188,442.21011932978985,401.8878806702101,40.32223865957974,14.370000000000005,16270739.1,0.24494652489388144,59.556786703601105,18.560000000000002,29.840000000000032,2020,1,1,2,0,0,-2.9346219709587507,0
2020-01-16,415.17,419.4,405.76,413.78,14743969,NFLX,-2.9346219709587507,425.76571428571424,421.03999999999996,405.8086,485.37210000000005,420.1523553507964,1.8321394682708416,440.7049771501069,401.375022849893,39.3299543002139,13.639999999999986,16585737.4,0.8889546870553974,48.187710033605356,1.17999999999995,18.809999999999945,2020,1,1,3,0,0,-2.5061626951520033,0
2020-01-17,405.03,413.59,393.52,403.41,4806423,NFLX,-2.5061626951520033,420.91571428571433,419.25,405.44239999999996,484.93384999999995,418.55784531738726,1.8674135047369342,438.4632892605339,400.0367107394661,38.42657852106777,20.069999999999993,15615411.35,0.30779996070996873,42.231333621061744,-13.669999999999959,-0.8899999999999864,2020,1,1,4,0,0,2.186361270171777,1
2020-01-20,408.89,414.08,407.3,412.23,18477847,NFLX,2.186361270171777,417.50857142857143,418.6915,405.4008,484.56465000000003,417.95519338239797,1.7935764870640616,438.0457284513174,399.3372715486826,38.70845690263479,6.779999999999973,16062195.95,1.1503935736757092,54.112602956109676,-14.159999999999968,14.819999999999993,2020,1,1,0,0,0,-0.21347306115517828,0
2020-01-21,411.99,417.41,410.6,411.35,4950408,NFLX,-0.21347306115517828,416.3342857142857,418.45950000000005,405.3214,484.20295,417.3261273459791,1.752429167720087,438.05975399938785,398.85924600061225,39.200507998775606,6.810000000000002,15801447.8,0.3132882545104506,52.08717712177121,-22.239999999999952,14.879999999999995,2020,1,1,1,0,0,1.3735261942384724,1
2020-01-22,419.71,420.76,409.99,417.0,19373461,NFLX,1.3735261942384724,415.48285714285714,418.6545,405.5064,483.91904999999997,417.295067598743,1.7727491429059465,438.10729141107066,399.2017085889293,38.905582822141355,10.769999999999982,15574482.35,1.2439232691415905,52.5142857142857,-20.360000000000014,5.75,2020,1,1,2,0,0,-0.06235011990407546,0
2020-01-23,416.73,417.87,409.7,416.74,6594128,NFLX,-0.06235011990407546,414.4,418.90149999999994,405.8092,483.65450000000004,417.2422040179103,1.7708233199312624,438.1117694849038,399.6912305150961,38.420538969807694,8.170000000000016,15117796.25,0.4361831507022725,49.7958693563881,-19.339999999999975,11.800000000000011,2020,1,1,3,0,0,-0.05519028650957658,0
2020-01-24,411.63,422.66,401.41,416.51,21183643,NFLX,-0.05519028650957658,413.0028571428571,418.887,406.3686,483.3668,417.17247030191885,1.7504643069893964,438.10438478287705,399.66961521712295,38.434769565754095,21.25,15877574.0,1.334186381370353,43.342318059299195,-3.0600000000000023,-3.900000000000034,2020,1,1,4,0,0,1.9423303161989036,1
2020-01-27,419.59,430.79,415.95,424.6,23266766,NFLX,1.9423303161989036,414.54857142857145,419.22650000000004,407.26019999999994,483.07755000000003,417.8798540826885,1.8027700129725528,438.60302217446076,399.8499778255393,38.753044348921435,14.840000000000032,16148740.25,1.4407790106104406,44.01385004661078,1.6400000000000432,-1.67999999999995,2020,1,1,0,0,0,-1.252943947244478,0
2020-01-28,417.84,428.54,415.68,419.28,6895090,NFLX,-1.252943947244478,416.8157142857143,419.94350000000003,408.2836,482.80815,418.0132013129086,1.6750845808280759,438.11810724250955,401.7688927574905,36.34921448501905,12.860000000000014,16294499.4,0.4231544541957515,38.204592901878904,-5.0400000000000205,-1.07000000000005,2020,1,1,1,0,0,0.09540164090822145,1
2020-01-29,423.98,430.08,410.67,419.68,5765013,NFLX,0.09540164090822145,417.88,420.541,409.4848,482.49295,418.1719440450126,1.6709869889394329,437.7869751520696,403.2950248479304,34.49195030413921,19.409999999999968,15583190.85,0.3699507408651162,39.1763463569166,-6.610000000000014,-5.849999999999966,2020,1,1,2,0,0,-1.1294319481509718,0
2020-01-30,412.24,424.92,403.51,414.94,18579209,NFLX,-1.1294319481509718,418.39285714285717,420.658,410.43660000000006,482.07945,417.86413985024944,1.6759082980975746,437.7077743154847,403.60822568451533,34.099548630969366,21.410000000000025,15713586.3,1.1823659249575635,46.382247226129095,1.160000000000025,-19.019999999999982,2020,1,1,3,0,0,-1.0652142478430604,0
2020-01-31,411.84,412.73,408.04,410.52,19216761,NFLX,-1.0652142478430604,417.46714285714285,420.33000000000004,411.46520000000004,481.6186,417.1646979597495,1.6743988058289443,437.91363832773345,402.74636167226663,35.16727665546682,4.689999999999998,15590476.7,1.2325961142676285,40.43371270378348,7.109999999999957,-28.689999999999998,2020,1,1,4,0,0,-0.7892429114294108,0
2020-02-03,404.56,408.64,400.43,407.28,11424990,NFLX,-0.7892429114294108,416.11571428571426,419.3745,412.0258,481.035,416.223298154059,1.5903438795091132,437.63544420221245,401.11355579778757,36.521888404424885,8.20999999999998,15333671.1,0.7450916304054546,37.264573991031405,-4.9500000000000455,-16.120000000000005,2020,2,1,0,0,0,0.37811824788842596,1
2020-02-04,407.07,409.67,397.34,408.82,10038170,NFLX,0.37811824788842596,415.01714285714286,418.13599999999997,412.5474,480.50100000000003,415.51822213938675,1.5336913178849318,435.68343514016817,400.58856485983176,35.09487028033641,12.330000000000041,14597456.4,0.6876656949631307,36.85873326312623,-2.5300000000000296,-7.170000000000016,2020,2,1,1,0,0,-1.1569884056553015,0
2020-02-05,407.47,409.69,400.03,404.09,20639435,NFLX,-1.1569884056553015,412.08714285714285,416.4725,412.95599999999996,480.01130000000006,414.4298200308737,1.5204682340261368,432.59680382009105,400.348196179909,32.24860764018206,9.660000000000025,14790468.65,1.395455106150406,41.744760606576946,-12.910000000000025,-9.010000000000048,2020,2,1,2,0,0,2.6553490559033888,1
2020-02-06,417.1,422.93,407.52,414.82,16654829,NFLX,2.6553490559033888,411.44999999999993,415.40950000000004,413.7364,479.67089999999996,414.46698002793335,1.6657204382284823,428.63344076937983,402.18555923062024,26.44788153875959,15.410000000000025,14634542.65,1.1380491620624713,59.66130397967819,-1.920000000000016,3.019999999999982,2020,2,1,3,0,0,-2.068367002555327,0
2020-02-07,402.3,412.94,395.8,406.24,21495519,NFLX,-2.068367002555327,409.53000000000003,414.74300000000005,414.2418,479.20550000000003,413.6834581205111,1.5100812690517555,428.41995272302455,401.06604727697555,27.353905446048998,17.139999999999986,14605320.65,1.471759471436185,44.9073286855977,-10.269999999999982,-10.560000000000002,2020,2,1,4,0,0,-0.5095510043324092,0
2020-02-10,403.48,405.02,400.84,404.17,12663464,NFLX,-0.5095510043324092,407.99142857142857,413.8035,414.8146,478.69120000000004,412.7774144899862,1.4947300359456375,427.6837885984878,399.92321140151216,27.760577196975646,4.180000000000007,14020225.25,0.9032282844385827,44.01666666666668,-20.430000000000007,-13.639999999999986,2020,2,1,0,0,0,-1.063908751268039,0
2020-02-11,395.35,409.35,393.16,399.87,6801082,NFLX,-1.063908751268039,406.46999999999997,412.581,415.2934,478.15579999999994,411.54813691951136,1.5005830954228725,426.86239739581873,398.2996026041813,28.56279479163743,16.189999999999998,13377783.4,0.5083863145818313,35.3964194373402,-19.409999999999968,-5.069999999999993,2020,2,1,1,0,0,3.0835021381949046,1
2020-02-12,412.01,420.95,405.67,412.2,23123884,NFLX,3.0835021381949046,407.17285714285714,411.8765,415.60839999999996,477.66380000000004,411.6102191176532,1.6737727374342042,424.61751586458087,399.1354841354192,25.48203172916169,15.279999999999973,14334704.55,1.613139909465382,46.79015837104072,-7.480000000000018,4.46999999999997,2020,2,1,2,0,0,0.3396409509946796,1
2020-02-13,415.21,418.58,412.66,413.6,9696674,NFLX,0.3396409509946796,407.85571428571427,411.8675,415.981,477.23935,411.79972205882905,1.5425334798692865,424.6031075629843,399.1318924370157,25.47121512596857,5.919999999999959,14082339.8,0.688569807128216,47.97607455835307,-1.339999999999975,1.0,2020,2,1,3,0,0,2.1760154738878157,1
2020-02-14,418.73,423.8,412.35,422.6,15317876,NFLX,2.1760154738878157,410.5,412.82699999999994,416.347,476.72310000000004,412.8283199579882,1.495289026903418,425.76957779572336,399.8844222042765,25.885155591446846,11.449999999999989,14607912.45,1.0486013010024577,48.626373626373635,12.080000000000041,5.520000000000039,2020,2,1,4,0,0,-3.3530525319451,0
2020-02-17,406.36,410.5,403.73,408.43,14095868,NFLX,-3.3530525319451,409.58714285714285,412.637,416.56739999999996,476.12575,412.4094323429417,1.6239096233887012,425.72720702656574,399.54679297343426,26.18041405313147,6.769999999999982,14388813.5,0.9796407466119427,43.35578689528479,1.150000000000034,-17.95999999999998,2020,2,1,0,0,0,0.49947359400632774,1
2020-02-18,409.47,412.13,403.98,410.47,6205677,NFLX,0.49947359400632774,410.1914285714286,412.593,416.84740000000005,475.5295,412.2247245007568,1.6275787376605337,425.7073153601998,399.47868463980024,26.228630720399565,8.149999999999977,14451576.95,0.4294117535733704,44.471124984992215,1.650000000000034,-23.119999999999948,2020,2,1,1,0,0,1.8710258971422977,1
2020-02-19,422.36,424.03,416.7,418.15,5506068,NFLX,1.8710258971422977,412.1885714285714,412.6505,416.9854,474.9265500000001,412.7890364530657,1.6532452974879488,425.8559414222413,399.44505857775874,26.410882844482558,7.329999999999984,13758207.3,0.40020243044309994,51.86130117128608,14.060000000000002,-19.210000000000036,2020,2,1,2,0,0,0.09805093865837833,1
2020-02-20,423.52,429.21,417.22,418.56,13024015,NFLX,0.09805093865837833,414.85857142857145,412.7415,417.2578,474.2943,413.3386520289642,1.6531794722836874,426.0899085784523,399.39309142154764,26.69681715690467,11.989999999999952,14079701.65,0.9250206661871986,54.88932133300901,3.740000000000009,-17.519999999999982,2020,2,1,3,0,0,2.26251911314983,1
2020-02-21,423.36,430.99,413.66,428.03,66885699,NFLX,2.26251911314983,417.12,413.3175,417.4102,473.69309999999996,414.7378280262057,1.7261657863442124,428.25072805016913,398.38427194983086,29.86645610033827,17.329999999999984,16364804.45,4.0871676288194205,61.72979084228377,21.789999999999964,8.45999999999998,2020,2,1,4,0,0,-1.2125318318809475,0
2020-02-24,425.49,429.57,421.77,422.84,3483075,NFLX,-1.2125318318809475,418.44,413.22950000000003,417.3414,473.11080000000004,415.50946345228135,1.697734100761565,427.9012379230468,398.5577620769533,29.343475846093497,7.800000000000011,15375619.9,0.22653232992576774,57.61129207383278,18.66999999999996,-0.12000000000000455,2020,2,1,0,0,0,3.022419827830869,1
2020-02-25,434.28,446.4,432.02,435.62,15348378,NFLX,3.022419827830869,420.3,414.04650000000004,417.6468,472.56159999999994,417.42475264730217,1.7987671930553917,431.6614497212617,396.43155027873837,35.22989944252333,14.379999999999995,15798284.3,0.9715218253161831,65.74138791812283,35.75,11.300000000000011,2020,2,1,1,0,0,4.97911023368991,1
2020-02-26,456.13,465.28,453.39,457.31,13165918,NFLX,4.97911023368991,427.28285714285715,415.928,418.2824,472.005,421.2233476332734,2.0906692886772826,442.05745069615114,389.79854930384886,52.25890139230228,11.889999999999986,16168329.55,0.8143029222211765,69.12069120691207,45.110000000000014,31.019999999999982,2020,2,1,2,0,0,-0.8659333931031465,0
2020-02-27,456.11,466.96,444.2,453.35,11715978,NFLX,-0.8659333931031465,433.4085714285714,417.84849999999994,418.6702,471.3414,424.2830288110569,2.080994460858844,448.861968907599,386.83503109240087,62.02693781519815,22.75999999999999,15825168.0,0.7403383016218217,72.11944783547752,39.75,39.57000000000005,2020,2,1,3,0,0,-1.0477555972206898,0
2020-02-28,453.11,455.11,446.06,448.6,8451731,NFLX,-1.0477555972206898,437.7585714285715,419.75249999999994,418.858,470.5482,426.5989308290515,2.0803227703252642,453.4326080601857,386.07239193981417,67.36021612037155,9.050000000000011,15286916.5,0.5528734980661404,70.34899697719155,26.0,45.19,2020,2,1,4,0,0,3.12973695942933,1
2020-03-02,467.65,472.41,460.52,462.64,9746037,NFLX,3.12973695942933,444.05571428571426,422.52049999999997,419.64279999999997,469.8562,430.031413607237,2.139696445358645,460.68551262176527,384.35548737823467,76.3300252435306,11.890000000000043,15202968.85,0.6410614332081592,76.39391136153394,54.20999999999998,50.40999999999997,2020,3,1,0,0,0,3.410859415528278,1
2020-03-03,479.31,486.17,469.78,478.42,24250430,NFLX,3.410859415528278,451.25428571428574,426.0005,420.8914,469.30545,434.6398504065478,2.2243922117082118,470.9883142448019,381.01268575519805,89.97562848960388,16.390000000000043,15913581.85,1.5238825695297504,77.05949656750573,67.94999999999999,67.07,2020,3,1,1,0,0,-1.2081434722628681,0
2020-03-04,471.02,473.98,470.01,472.64,15685328,NFLX,-1.2081434722628681,458.36857142857144,429.428,422.0822,468.7309,438.25891227259086,2.2268041315980676,477.7117209571943,381.1442790428057,96.56744191438861,3.9700000000000273,15665876.5,1.0012416477303392,73.29177844405868,54.49000000000001,55.639999999999986,2020,3,1,2,0,0,-0.9817197020988488,0
2020-03-05,471.23,471.75,456.86,468.0,23460012,NFLX,-0.9817197020988488,462.9942857142857,432.087,423.2062,468.12645,441.0913968180584,2.216652869830568,482.7806288325177,381.39337116748226,101.38725766503546,14.889999999999986,16006135.65,1.4656886904491528,68.54878248079751,49.44,51.25999999999999,2020,3,1,3,0,0,-0.6730769230769207,0
2020-03-06,462.07,472.79,452.18,464.85,16679946,NFLX,-0.6730769230769207,464.07142857142856,435.01750000000004,424.16720000000004,467.43225000000007,443.3541209306243,2.1482222670909894,486.193870318204,383.8411296817961,102.35274063640793,20.610000000000014,15765357.0,1.0580125778312537,75.33225574712645,36.82000000000005,48.34000000000003,2020,3,1,4,0,0,-3.007421748951278,0
2020-03-09,451.57,458.97,445.42,450.87,12231261,NFLX,-3.007421748951278,463.71714285714285,437.35249999999996,424.8284,466.7775,444.0699189372315,2.290041292489592,486.8362308192104,387.8687691807895,98.9674616384209,13.550000000000011,15743746.85,0.7768964476204088,66.38280616382806,28.03000000000003,26.269999999999982,2020,3,1,0,0,0,-2.067114689378313,0
2020-03-10,440.05,446.34,435.13,441.55,10841640,NFLX,-2.067114689378313,462.71000000000004,439.43649999999997,425.5606,465.97515,443.82992665749515,2.3382605791932525,485.6781040857113,393.1948959142886,92.48320817142269,11.20999999999998,15945774.75,0.6799067571175869,59.36449495757966,5.930000000000007,22.27000000000004,2020,3,1,1,0,0,-2.25569018231232,0
2020-03-11,433.22,438.74,427.49,431.59,13225125,NFLX,-2.25569018231232,458.2742857142857,440.40600000000006,426.03780000000006,465.13035,442.6642193567813,2.3353016330058134,485.02792116459904,395.7840788354011,89.24384232919795,11.25,15450836.8,0.8559487858935899,54.84422633653058,-25.720000000000027,11.909999999999968,2020,3,1,2,0,0,-1.7308093329317153,0
2020-03-12,421.48,428.77,411.11,424.12,11740245,NFLX,-1.7308093329317153,450.51714285714286,440.93199999999996,426.2682,464.2733,440.89810322756404,2.3769105901114873,484.4580089698187,397.4059910301812,87.0520179396375,17.659999999999968,15553015.35,0.7548533024498044,48.52441693712734,-29.230000000000018,9.180000000000007,2020,3,1,3,0,0,-0.11553333962086576,0
2020-03-13,420.49,424.29,419.67,423.63,18708276,NFLX,-0.11553333962086576,443.5157142857143,440.9835,426.39920000000006,463.47705,439.253521967796,2.328972181228339,484.42052726814273,397.54647273185725,86.87405453628548,4.6200000000000045,15722535.35,1.1899019835881621,50.30910086861257,-24.970000000000027,13.110000000000014,2020,3,1,4,0,0,0.47683119703514354,1
2020-03-16,429.92,433.81,415.46,425.65,18107626,NFLX,0.47683119703514354,437.4657142857142,441.8445,426.38439999999997,462.79409999999996,437.9579484470536,2.188729404786319,483.1972630210163,400.4917369789837,82.7055260420326,18.350000000000023,15923123.25,1.1371905948162526,45.74040844227975,-36.99000000000001,18.370000000000005,2020,3,1,0,0,0,3.3713144602372846,1
2020-03-17,435.8,442.31,426.4,440.0,19728943,NFLX,3.3713144602372846,433.9157142857143,443.321,426.51259999999996,462.12899999999996,438.15242954733424,2.2988277152598213,481.97788249470193,404.6641175052981,77.31376498940381,15.910000000000025,16599286.55,1.1885416243989113,42.1095815479989,-38.420000000000016,31.180000000000007,2020,3,1,1,0,0,-2.2272727272727333,0
2020-03-18,430.26,431.71,419.59,430.2,16486194,NFLX,-2.2272727272727333,430.96285714285716,443.92350000000005,426.36940000000004,461.4073,437.395055304731,2.340529850929807,481.2823725598892,406.5646274401109,74.71774511977833,12.120000000000005,17148292.85,0.9613898097150818,39.980957327101166,-42.44,26.110000000000014,2020,3,1,2,0,0,2.13621571362157,1
2020-03-19,436.44,449.91,431.47,439.39,11566554,NFLX,2.13621571362157,430.6542857142857,444.965,426.43559999999997,460.81020000000007,437.58505003761377,2.3813445397835316,480.46164624630785,409.4683537536921,70.99329249261575,18.439999999999998,17075419.8,0.6773803593396867,46.16154038509626,-28.610000000000014,24.569999999999993,2020,3,1,3,0,0,-0.49841826168096626,0
2020-03-20,432.36,443.93,431.23,437.2,8137956,NFLX,-0.49841826168096626,431.45571428571424,445.4235,426.7882,460.2789,437.5483786054601,2.3394030581283727,480.229286134201,410.617713865799,69.61157226840203,12.699999999999989,14138032.65,0.5756073848082393,38.23529411764706,-27.650000000000034,30.95999999999998,2020,3,1,4,0,0,-0.13266239707226957,0
2020-03-23,431.76,444.69,427.86,436.62,16477488,NFLX,-0.13266239707226957,433.24142857142857,446.1125,427.0614,459.76199999999994,437.4599615954163,2.31911773014384,479.55481726733694,412.6701827326631,66.88463453467386,16.829999999999984,14787753.3,1.114265816160187,27.507533362031864,-14.25,32.44999999999999,2020,3,1,0,0,0,1.4635151848289008,1
